"rank" "feature_density_pos" "weighted_feature_density_pos" "feature_density_zero" 
0.73975 1.0309 1.0315 1.0279
0.73985 1.0486 1.0483 1.0833
0.73995 1.0318 1.0330 1.0141
0.74005 1.0219 1.0219 1.0198
0.74015 1.0804 1.0786 1.1458
0.74025 1.0624 1.0618 1.1238
0.74035 1.0384 1.0393 1.0075
0.74045 1.0522 1.0522 1.0878
0.74055 0.9916 0.9919 1.0534
0.74065 1.0363 1.0366 1.0749
0.74074 1.0690 1.0681 1.0861
0.74084 0.9943 0.9940 1.0486
0.74094 0.9847 0.9847 0.9661
0.74104 1.0749 1.0749 1.1508
0.74114 1.0678 1.0672 1.0786
0.74124 1.0120 1.0111 1.0552
0.74134 1.0135 1.0129 1.0513
0.74144 1.0684 1.0678 1.0621
0.74154 1.0342 1.0339 1.1196
0.74164 1.0774 1.0771 1.0900
0.74174 1.0252 1.0237 1.0516
0.74184 1.1131 1.1134 1.1602
0.74194 0.9928 0.9913 0.9829
0.74204 1.0885 1.0885 1.1407
0.74214 0.9808 0.9817 0.9382
0.74224 1.1227 1.1215 1.1278
0.74233 0.9988 0.9994 0.9802
0.74243 1.0945 1.0945 1.0630
0.74253 1.0330 1.0315 1.0438
0.74263 1.1140 1.1134 1.1506
0.74273 1.0318 1.0306 1.0702
0.74283 1.0734 1.0746 1.0803
0.74293 1.1140 1.1137 1.1368
0.74303 1.1061 1.1046 1.0899
0.74313 1.0483 1.0477 1.0573
0.74323 1.0579 1.0564 1.0234
0.74333 0.9736 0.9721 0.9316
0.74343 1.0273 1.0270 0.9631
0.74353 1.0432 1.0441 1.0258
0.74363 1.0114 1.0117 0.9976
0.74373 1.0441 1.0432 1.0510
0.74383 1.0237 1.0243 0.9964
0.74392 1.0339 1.0351 0.9844
0.74402 0.9988 0.9997 0.9206
0.74412 1.0966 1.0942 1.0909
0.74422 1.0267 1.0261 0.9361
0.74432 1.1025 1.1007 1.1142
0.74442 1.0435 1.0435 0.9688
0.74452 1.1037 1.1034 1.0851
0.74462 1.0921 1.0933 1.1272
0.74472 1.1052 1.1049 1.1607
0.74482 1.0405 1.0429 1.0039
0.74492 1.0564 1.0579 1.0411
0.74502 1.1515 1.1494 1.1575
0.74512 1.1388 1.1352 1.0615
0.74522 1.1110 1.1095 1.3176
0.74532 1.0947 1.0947 1.3336
0.74542 1.0324 1.0327 1.1773
0.74552 1.0183 1.0195 1.0968
0.74561 1.0588 1.0609 1.1203
0.74571 1.1059 1.1077 1.2388
0.74581 0.9949 0.9976 0.9374
0.74591 0.9961 0.9955 1.0000
0.74601 0.9985 1.0003 0.9296
0.74611 1.0789 1.0795 1.2223
0.74621 1.0183 1.0201 0.9949
0.74631 1.0201 1.0198 1.0669
0.74641 1.0728 1.0737 1.0935
0.74651 1.0735 1.0729 1.1206
0.74661 1.0303 1.0306 0.9805
0.74671 1.0549 1.0528 1.0033
0.74681 1.0510 1.0531 1.0519
0.74691 1.0966 1.0948 1.1491
0.74701 1.0833 1.0833 1.1484
0.74711 1.0603 1.0618 1.0213
0.74720 1.0894 1.0891 1.2118
0.74730 1.1004 1.0995 1.2299
0.74740 1.0582 1.0579 1.0198
0.74750 1.0965 1.0962 1.1160
0.74760 1.0900 1.0906 1.1422
0.74770 1.0869 1.0851 1.0761
0.74780 1.0576 1.0576 1.0954
0.74790 1.1007 1.0995 1.1166
0.74800 1.0690 1.0681 1.0291
0.74810 1.0896 1.0896 1.0926
0.74820 1.1086 1.1071 1.2340
0.74830 1.0908 1.0887 1.0842
0.74840 1.0840 1.0843 1.0222
0.74850 1.1148 1.1124 1.1322
0.74860 1.0531 1.0516 1.0336
0.74870 1.0759 1.0756 1.0816
0.74879 1.1394 1.1385 1.2893
0.74889 1.0795 1.0771 1.0612
0.74899 1.1157 1.1139 1.2134
0.74909 1.1614 1.1572 1.2813
0.74919 1.0809 1.0806 1.1882
0.74929 1.1284 1.1269 1.2076
0.74939 1.1670 1.1646 1.2998
0.74949 1.1224 1.1212 1.2280
0.74959 1.1352 1.1328 1.2293
0.74969 1.1242 1.1203 1.1290
0.74979 1.1055 1.0989 1.0609
0.74989 1.0816 1.0795 1.0591
0.74999 1.0872 1.0845 1.0615
0.75009 1.0993 1.0969 1.1065
0.75019 1.1139 1.1109 1.0812
0.75029 1.1401 1.1362 1.1038
0.75039 0.7576 0.7576 0.7094
0.75048 0.9415 0.9409 0.9625
0.75058 0.9520 0.9514 0.9070
0.75068 0.9688 0.9682 0.9724
0.75078 0.9052 0.9043 0.8905
0.75088 1.0264 1.0273 1.0632
0.75098 0.9781 0.9790 0.9814
0.75108 1.0417 1.0435 1.0809
0.75118 0.9904 0.9928 0.9805
0.75128 1.0120 1.0120 0.9736
0.75138 0.9964 0.9973 1.0024
0.75148 1.0228 1.0237 1.0288
0.75158 0.9922 0.9925 0.9415
0.75168 1.0297 1.0306 1.0207
0.75178 1.0213 1.0216 0.9805
0.75188 1.0543 1.0540 1.0900
0.75198 1.0291 1.0303 1.0228
0.75207 1.0060 1.0078 0.9709
0.75217 1.0417 1.0417 0.9820
0.75227 1.0255 1.0261 1.0771
0.75237 1.0522 1.0507 1.0546
0.75247 1.0330 1.0339 1.0804
0.75257 1.0624 1.0603 1.0543
0.75267 1.0540 1.0543 1.0855
0.75277 1.0402 1.0420 1.0839
0.75287 1.0666 1.0666 1.0612
0.75297 1.0653 1.0659 1.0486
0.75307 1.0468 1.0483 1.0672
0.75317 1.0710 1.0707 1.0671
0.75327 1.0762 1.0756 1.0576
0.75337 1.0672 1.0681 1.0099
0.75347 1.0537 1.0522 1.0042
0.75357 1.0792 1.0798 1.0657
0.75366 1.0809 1.0803 1.0665
0.75376 1.0585 1.0600 1.0735
0.75386 1.0917 1.0920 1.0594
0.75396 1.0636 1.0633 1.0681
0.75406 1.1211 1.1208 1.0171
0.75416 1.0339 1.0357 1.0849
0.75426 1.0396 1.0414 1.0288
0.75436 1.0444 1.0453 1.0099
0.75446 1.0621 1.0635 1.0372
0.75456 1.0828 1.0816 1.1101
0.75466 1.0905 1.0899 1.2371
0.75476 1.1248 1.1230 1.2846
0.75486 1.1257 1.1248 1.2978
0.75496 1.1091 1.1064 1.1535
0.75506 1.1332 1.1314 1.2978
0.75516 1.1199 1.1190 1.2179
0.75526 1.1260 1.1248 1.2109
0.75535 1.1577 1.1562 1.2863
0.75545 1.1254 1.1245 1.2190
0.75555 1.0842 1.0824 1.0641
0.75565 1.1050 1.1029 1.1563
0.75575 1.1106 1.1067 1.1124
0.75585 1.1389 1.1383 1.3191
0.75595 1.0737 1.0734 1.0875
0.75605 1.0927 1.0924 1.1941
0.75615 1.1277 1.1289 1.1412
0.75625 1.1113 1.1089 1.0816
0.75635 1.1182 1.1164 1.1539
0.75645 1.0998 1.0995 1.0674
0.75655 1.0303 1.0285 0.9886
0.75665 1.0737 1.0728 1.0887
0.75675 1.0996 1.0957 1.1488
0.75685 1.1079 1.1067 1.1742
0.75694 1.1320 1.1302 1.2280
0.75704 1.1532 1.1511 1.2848
0.75714 1.1449 1.1437 1.2603
0.75724 1.1652 1.1637 1.2854
0.75734 1.1623 1.1605 1.2621
0.75744 1.1862 1.1847 1.3525
0.75754 1.1968 1.1941 1.2864
0.75764 1.1490 1.1439 1.1436
0.75774 1.0876 1.0849 1.1962
0.75784 0.7801 0.7792 0.7145
0.75794 0.9362 0.9368 0.8858
0.75804 1.0735 1.0726 1.0372
0.75814 0.9436 0.9469 0.8246
0.75824 0.9862 0.9877 0.9529
0.75834 1.0477 1.0483 1.0147
0.75844 1.0009 1.0042 0.8512
0.75854 1.0213 1.0234 0.8645
0.75863 1.0162 1.0165 0.8767
0.75873 1.0692 1.0677 1.0000
0.75883 1.0477 1.0474 0.9481
0.75893 1.0929 1.0923 1.0677
0.75903 1.1143 1.1137 0.9958
0.75913 1.1427 1.1409 1.0531
0.75923 1.0534 1.0522 0.9754
0.75933 0.9640 0.9640 0.8875
0.75943 1.0168 1.0168 0.9715
0.75953 1.0201 1.0189 1.1080
0.75963 1.0255 1.0258 1.1112
0.75973 1.1149 1.1143 1.2945
0.75983 0.9886 0.9874 1.0369
0.75993 1.0159 1.0162 1.1443
0.76003 1.0534 1.0522 1.2059
0.76013 0.9694 0.9694 1.0345
0.76022 0.9568 0.9562 1.0198
0.76032 1.1266 1.1281 1.3389
0.76042 0.9442 0.9460 0.9245
0.76052 0.9145 0.9154 0.8152
0.76062 1.0039 1.0048 0.9763
0.76072 1.0324 1.0321 1.0099
0.76082 1.0339 1.0342 1.1605
0.76092 1.0893 1.0893 1.2338
0.76102 1.0801 1.0783 1.1362
0.76112 1.0749 1.0734 1.1148
0.76122 1.1440 1.1434 1.3185
0.76132 1.0866 1.0851 1.1355
0.76142 1.0738 1.0717 1.0510
0.76152 1.1421 1.1397 1.2218
0.76162 1.0978 1.0951 1.1245
0.76172 1.0935 1.0902 1.0752
0.76181 1.1056 1.1032 1.1413
0.76191 1.0291 1.0291 0.9661
0.76201 1.1770 1.1743 1.3059
0.76211 1.1082 1.1076 1.2368
0.76221 1.1347 1.1332 1.2220
0.76231 1.1374 1.1380 1.2388
0.76241 1.0447 1.0429 0.9949
0.76251 1.0411 1.0435 1.0873
0.76261 1.0782 1.0785 1.0971
0.76271 1.0696 1.0684 1.0786
0.76281 1.0977 1.0968 1.1103
0.76291 1.0801 1.0816 1.1488
0.76301 1.1097 1.1097 1.1718
0.76311 1.0189 1.0210 1.0699
0.76321 1.0201 1.0219 1.0758
0.76331 1.0234 1.0249 1.0786
0.76341 1.0156 1.0162 1.0453
0.76350 1.0159 1.0168 1.0366
0.76360 1.0189 1.0192 0.9931
0.76370 1.0261 1.0273 1.0849
0.76380 1.0273 1.0285 1.0885
0.76390 1.0282 1.0294 1.0800
0.76400 1.0210 1.0216 0.9628
0.76410 1.0300 1.0312 1.0303
0.76420 1.0210 1.0216 0.9904
0.76430 1.0372 1.0375 1.0585
0.76440 1.0504 1.0513 0.9757
0.76450 1.0612 1.0603 1.0273
0.76460 1.0672 1.0678 1.0738
0.76470 1.0549 1.0546 1.0743
0.76480 1.0747 1.0747 1.0855
0.76490 1.0797 1.0785 1.0701
0.76500 1.0834 1.0813 1.0639
0.76509 1.0842 1.0842 1.0746
0.76519 1.0924 1.0915 1.0714
0.76529 1.0723 1.0711 1.0723
0.76539 1.0986 1.0974 1.0773
0.76549 1.1044 1.1032 1.0636
0.76559 1.1064 1.1055 1.0719
0.76569 1.1107 1.1095 1.0723
0.76579 1.0992 1.1001 1.0375
0.76589 1.0510 1.0513 1.0747
0.76599 1.0507 1.0522 1.0794
0.76609 1.0909 1.0909 1.1359
0.76619 1.0561 1.0570 1.0794
0.76629 1.0615 1.0606 1.0921
0.76639 1.0621 1.0609 1.0141
0.76649 1.0606 1.0618 1.0864
0.76659 1.0737 1.0734 1.1562
0.76668 1.1011 1.1008 1.2496
0.76678 1.1059 1.1047 1.2166
0.76688 1.1130 1.1133 1.2335
0.76698 1.1260 1.1269 1.2394
0.76708 1.1409 1.1376 1.2074
0.76718 1.1419 1.1401 1.3089
0.76728 1.1391 1.1370 1.2218
0.76738 1.1356 1.1344 1.2525
0.76748 1.1796 1.1751 1.2764
0.76758 1.1425 1.1407 1.2490
0.76768 1.1268 1.1250 1.2122
0.76778 1.1653 1.1632 1.2364
0.76788 1.0704 1.0686 1.0288
0.76798 1.1863 1.1833 1.3170
0.76808 1.1724 1.1703 1.2347
0.76818 1.1635 1.1614 1.1848
0.76828 1.1920 1.1905 1.1350
0.76837 1.1385 1.1376 1.2326
0.76847 1.1743 1.1716 1.2999
0.76857 1.2329 1.2290 1.3651
0.76867 0.8773 0.8767 0.8806
0.76877 0.8231 0.8228 0.7452
0.76887 0.7672 0.7666 0.7094
0.76897 0.9341 0.9332 1.0303
0.76907 1.0045 1.0057 1.1878
0.76917 1.0222 1.0225 1.2119
0.76927 1.0381 1.0369 1.2064
0.76937 0.9781 0.9802 1.0546
0.76947 1.0774 1.0780 1.2025
0.76957 0.9823 0.9847 0.9221
0.76967 0.9136 0.9154 0.7831
0.76977 0.9442 0.9478 0.8671
0.76987 0.9976 1.0000 1.0018
0.76996 1.0036 1.0063 0.9328
0.77006 1.0573 1.0588 0.9778
0.77016 1.0876 1.0867 1.0144
0.77026 1.0983 1.0998 1.0797
0.77036 1.0726 1.0711 1.0315
0.77046 1.1340 1.1316 1.0971
0.77056 1.0324 1.0339 0.9157
0.77066 1.0989 1.0989 0.9982
0.77076 1.0930 1.0924 1.0000
0.77086 1.0504 1.0516 0.8993
0.77096 1.1194 1.1191 0.9985
0.77106 1.1133 1.1127 1.0477
0.77116 1.0579 1.0582 0.9376
0.77126 1.0663 1.0660 0.9478
0.77136 0.9164 0.9161 0.7260
0.77146 0.9856 0.9853 0.9760
0.77155 1.0138 1.0156 1.0752
0.77165 1.0189 1.0198 1.0714
0.77175 1.0243 1.0246 1.0656
0.77185 1.0132 1.0123 1.0162
0.77195 1.0183 1.0204 0.9622
0.77205 1.0645 1.0636 1.2241
0.77215 1.0525 1.0516 1.1430
0.77225 1.0822 1.0834 1.2546
0.77235 1.0884 1.0875 1.2434
0.77245 1.1443 1.1434 1.3110
0.77255 1.1085 1.1067 1.2284
0.77265 1.1212 1.1209 1.2337
0.77275 1.1578 1.1560 1.2918
0.77285 1.1313 1.1286 1.2158
0.77295 1.1587 1.1584 1.3188
0.77305 1.1885 1.1859 1.2926
0.77315 1.1371 1.1356 1.2328
0.77324 1.1430 1.1406 1.2329
0.77334 1.1596 1.1578 1.2993
0.77344 1.1521 1.1482 1.2266
0.77354 1.1431 1.1419 1.2289
0.77364 1.0565 1.0559 1.0441
0.77374 1.0487 1.0502 1.0276
0.77384 1.0180 1.0172 0.9775
0.77394 1.0459 1.0469 1.0363
0.77404 1.0394 1.0390 0.9898
0.77414 1.0852 1.0834 1.0945
0.77424 1.0960 1.0943 1.1029
0.77434 1.1196 1.1181 1.1451
0.77444 1.0919 1.0898 1.0699
0.77454 1.0887 1.0905 1.1763
0.77464 1.0835 1.0826 1.0729
0.77474 1.0499 1.0499 1.0707
0.77483 1.0508 1.0508 1.0726
0.77493 1.0510 1.0520 1.0914
0.77503 1.0502 1.0492 1.0633
0.77513 1.0692 1.0677 1.1055
0.77523 1.0370 1.0376 1.0654
0.77533 1.0474 1.0468 1.1130
0.77543 1.0594 1.0580 1.0711
0.77553 1.0370 1.0366 1.0075
0.77563 1.0381 1.0367 1.0507
0.77573 1.0957 1.0931 1.1038
0.77583 1.0528 1.0525 1.1199
0.77593 1.0396 1.0396 1.0186
0.77603 1.0478 1.0477 1.0162
0.77613 1.0466 1.0468 1.0627
0.77623 1.0644 1.0643 1.0252
0.77633 1.0754 1.0750 1.0651
0.77643 1.1054 1.1060 1.1157
0.77652 1.1062 1.1053 1.1296
0.77662 1.1022 1.1009 1.0635
0.77672 1.0783 1.0784 1.0741
0.77682 1.1120 1.1105 1.1373
0.77692 1.0874 1.0892 1.1596
0.77702 1.1045 1.1016 1.1817
0.77712 1.1011 1.0993 1.1563
0.77722 1.0699 1.0711 1.1554
0.77732 1.0715 1.0718 1.1556
0.77742 1.0966 1.0955 1.2139
0.77752 1.0874 1.0884 1.1631
0.77762 1.0949 1.0949 1.1488
0.77772 1.1078 1.1081 1.2407
0.77782 1.1044 1.1033 1.1554
0.77792 1.1259 1.1238 1.1933
0.77802 1.1125 1.1128 1.2337
0.77811 1.1488 1.1475 1.2626
0.77821 1.1594 1.1584 1.3091
0.77831 1.1767 1.1752 1.2525
0.77841 1.1410 1.1413 1.2373
0.77851 1.0513 1.0508 1.1421
0.77861 1.0334 1.0322 0.9789
0.77871 0.9915 0.9909 0.9543
0.77881 1.0034 1.0031 0.9873
0.77891 1.0013 1.0010 0.9759
0.77901 1.0322 1.0294 0.9862
0.77911 0.9918 0.9909 0.9274
0.77921 1.0063 1.0066 1.0537
0.77931 1.0427 1.0430 1.0585
0.77941 1.0442 1.0432 1.1412
0.77951 1.0769 1.0748 1.1887
0.77961 1.0868 1.0847 1.2101
0.77970 0.9853 0.9831 1.0405
0.77980 1.0256 1.0247 1.0537
0.77990 1.1177 1.1170 1.2151
0.78000 1.0707 1.0694 1.0638
0.78010 1.0814 1.0816 1.0661
0.78020 1.1479 1.1474 1.2242
0.78030 1.0979 1.0958 1.0818
0.78040 1.1762 1.1759 1.3259
0.78050 1.1249 1.1257 1.2391
0.78060 1.0798 1.0826 1.1665
0.78070 1.0384 1.0411 0.9264
0.78080 0.9763 0.9744 0.9610
0.78090 0.9820 0.9810 0.9180
0.78100 1.0115 1.0135 0.8751
0.78110 1.0351 1.0355 0.9465
0.78120 1.0051 1.0040 0.9094
0.78130 1.0592 1.0582 0.9216
0.78139 1.0328 1.0330 0.9142
0.78149 1.0591 1.0600 0.9441
0.78159 1.0562 1.0582 1.0003
0.78169 1.0180 1.0204 0.9322
0.78179 1.0447 1.0460 1.1043
0.78189 1.0486 1.0487 1.0696
0.78199 1.0691 1.0694 1.1169
0.78209 1.0930 1.0957 1.1825
0.78219 1.1266 1.1269 1.2857
0.78229 1.0277 1.0294 1.0774
0.78239 1.0048 1.0058 1.0576
0.78249 0.9937 0.9931 0.8967
0.78259 1.0034 1.0036 0.9427
0.78269 1.0124 1.0133 0.9874
0.78279 1.0114 1.0118 0.9777
0.78289 1.0610 1.0606 1.1047
0.78298 1.0697 1.0704 1.1087
0.78308 1.0787 1.0769 1.1365
0.78318 1.0690 1.0679 1.0768
0.78328 1.0360 1.0372 1.1007
0.78338 1.0907 1.0915 1.1633
0.78348 1.0493 1.0498 1.0878
0.78358 1.0444 1.0451 1.0751
0.78368 1.0441 1.0459 1.1622
0.78378 1.0780 1.0780 1.2245
0.78388 1.0860 1.0847 1.2022
0.78398 1.1017 1.1003 1.2335
0.78408 1.1437 1.1422 1.3416
0.78418 1.1245 1.1231 1.2567
0.78428 1.1004 1.0997 1.1785
0.78438 1.1509 1.1506 1.2338
0.78448 1.0982 1.0992 1.2478
0.78457 1.1321 1.1320 1.3193
0.78467 1.1119 1.1110 1.2278
0.78477 1.1547 1.1526 1.3074
0.78487 1.0970 1.0972 1.2445
0.78497 1.1003 1.1004 1.1623
0.78507 1.1668 1.1645 1.3106
0.78517 1.1506 1.1500 1.3194
0.78527 1.1698 1.1686 1.3178
0.78537 1.1661 1.1656 1.3149
0.78547 1.1939 1.1927 1.3053
0.78557 1.0914 1.0931 1.1550
0.78567 1.0381 1.0394 1.0783
0.78577 1.0247 1.0268 0.9823
0.78587 1.0424 1.0438 0.9786
0.78597 1.0388 1.0391 1.0743
0.78607 1.0540 1.0516 1.0471
0.78617 1.0553 1.0547 1.0513
0.78626 1.0595 1.0597 1.0318
0.78636 1.0540 1.0550 1.0384
0.78646 1.0692 1.0703 1.0683
0.78656 1.0721 1.0723 1.0264
0.78666 1.0868 1.0836 1.0655
0.78676 1.0783 1.0790 1.0165
0.78686 1.0656 1.0655 1.0743
0.78696 1.0814 1.0817 1.0223
0.78706 1.1030 1.1024 1.0629
0.78716 1.0762 1.0762 1.0738
0.78726 1.0430 1.0445 1.0736
0.78736 0.9709 0.9718 0.9903
0.78746 0.9780 0.9777 0.9796
0.78756 0.9811 0.9820 0.9778
0.78766 1.0688 1.0708 1.1482
0.78776 1.0201 1.0174 0.9789
0.78785 1.0697 1.0685 1.0922
0.78795 1.0268 1.0271 0.9711
0.78805 1.0286 1.0295 0.9799
0.78815 1.0550 1.0547 1.0271
0.78825 1.0421 1.0418 0.9853
0.78835 1.0189 1.0201 0.9801
0.78845 1.0855 1.0850 1.0709
0.78855 1.0486 1.0486 1.0057
0.78865 1.1339 1.1321 1.1593
0.78875 1.0967 1.0980 1.1728
0.78885 1.0987 1.0997 1.1624
0.78895 1.0363 1.0387 1.0268
0.78905 1.0330 1.0357 1.0294
0.78915 1.0367 1.0411 1.0169
0.78925 1.0647 1.0641 1.0217
0.78935 1.0696 1.0696 1.0610
0.78944 1.0922 1.0919 1.0686
0.78954 1.0876 1.0861 1.0606
0.78964 1.0706 1.0697 1.1635
0.78974 1.1051 1.1029 1.3257
0.78984 1.0898 1.0911 1.1683
0.78994 1.1359 1.1345 1.3361
0.79004 1.1266 1.1274 1.2343
0.79014 1.1150 1.1147 1.1908
0.79024 1.0965 1.0937 1.0788
0.79034 1.0933 1.0925 1.0330
0.79044 1.0971 1.0947 1.0868
0.79054 1.1182 1.1167 1.1137
0.79064 1.1156 1.1125 1.1110
0.79074 1.1553 1.1532 1.2398
0.79084 1.1369 1.1356 1.1393
0.79094 1.1983 1.1965 1.2654
0.79104 1.1833 1.1816 1.2002
0.79113 1.1779 1.1758 1.1358
0.79123 1.1983 1.1962 1.1440
0.79133 1.0925 1.0914 0.9811
0.79143 1.1261 1.1246 1.0094
0.79153 1.1487 1.1466 1.1674
0.79163 1.0579 1.0577 1.1281
0.79173 1.1338 1.1329 1.3010
0.79183 1.1575 1.1557 1.2479
0.79193 1.0513 1.0504 1.1731
0.79203 1.0405 1.0396 1.1857
0.79213 1.0382 1.0396 1.2139
0.79223 1.0118 1.0142 1.0432
0.79233 1.0228 1.0265 1.0873
0.79243 1.0830 1.0838 1.1478
0.79253 0.9693 0.9726 0.8386
0.79263 0.9303 0.9356 0.7731
0.79272 0.9690 0.9708 0.7858
0.79282 1.1142 1.1144 1.0988
0.79292 1.1888 1.1855 1.2341
0.79302 1.1643 1.1620 1.2038
0.79312 1.0255 1.0252 0.9447
0.79322 1.0492 1.0474 0.9676
0.79332 1.0696 1.0702 1.0556
0.79342 1.0591 1.0612 0.9258
0.79352 1.0840 1.0846 1.1138
0.79362 1.0975 1.0952 1.2277
0.79372 1.0910 1.0904 1.0803
0.79382 1.1249 1.1231 1.1866
0.79392 1.1217 1.1202 1.2185
0.79402 1.1347 1.1339 1.2391
0.79412 1.1400 1.1386 1.2515
0.79422 1.1284 1.1284 1.1441
0.79431 1.1219 1.1225 1.2449
0.79441 1.0619 1.0603 1.0535
0.79451 1.0445 1.0450 1.0775
0.79461 1.0883 1.0886 1.0345
0.79471 1.0830 1.0820 1.0715
0.79481 1.1110 1.1119 1.1114
0.79491 1.0943 1.0946 1.0719
0.79501 1.1257 1.1243 1.1479
0.79511 1.0787 1.0790 1.1549
0.79521 1.0240 1.0238 1.0872
0.79531 1.0042 1.0025 1.1245
0.79541 0.9609 0.9612 0.9811
0.79551 1.0072 1.0067 0.9718
0.79561 1.0364 1.0378 1.0964
0.79571 1.0171 1.0175 0.9864
0.79581 1.1046 1.1043 1.1626
0.79591 1.0808 1.0804 1.1441
0.79600 0.9943 0.9952 1.0531
0.79610 0.9985 0.9987 1.0396
0.79620 1.0264 1.0283 1.0535
0.79630 1.0556 1.0559 1.1516
0.79640 1.0280 1.0301 1.0477
0.79650 1.0334 1.0343 1.0822
0.79660 1.0504 1.0517 1.1005
0.79670 1.0267 1.0279 0.9990
0.79680 1.0607 1.0621 1.1522
0.79690 1.0090 1.0102 0.9970
0.79700 1.0400 1.0402 1.0048
0.79710 1.0415 1.0430 1.0887
0.79720 1.0679 1.0700 1.1693
0.79730 1.0399 1.0412 1.0099
0.79740 1.0732 1.0739 1.1614
0.79750 1.0429 1.0439 1.0772
0.79759 1.0733 1.0741 1.1609
0.79769 1.0514 1.0519 1.0683
0.79779 1.0549 1.0544 1.0283
0.79789 1.0483 1.0490 0.9772
0.79799 1.0589 1.0598 0.9702
0.79809 1.0615 1.0624 0.9901
0.79819 1.0734 1.0743 0.9852
0.79829 1.0687 1.0696 0.9888
0.79839 1.0989 1.0994 1.0686
0.79849 1.1174 1.1156 1.0787
0.79859 1.0893 1.0898 1.0698
0.79869 1.0717 1.0696 1.0622
0.79879 1.0692 1.0686 1.2230
0.79889 1.0771 1.0760 1.1354
0.79899 1.1019 1.1007 1.2873
0.79909 1.0868 1.0859 1.2140
0.79919 1.1192 1.1187 1.3207
0.79928 1.0796 1.0787 1.1185
0.79938 1.0292 1.0298 1.0316
0.79948 1.1189 1.1174 1.2121
0.79958 1.0676 1.0681 1.1138
0.79968 1.0721 1.0718 1.0159
0.79978 1.1089 1.1087 1.1191
0.79988 1.0397 1.0403 1.0228
0.79998 1.0753 1.0747 1.1146
0.80008 1.1202 1.1202 1.1999
0.80018 1.1326 1.1317 1.1818
0.80028 1.1424 1.1428 1.2936
0.80038 1.1191 1.1180 1.2485
0.80048 1.0884 1.0880 1.0757
0.80058 1.0520 1.0528 1.0697
0.80068 1.0514 1.0516 1.0712
0.80078 1.0522 1.0528 1.0697
0.80087 1.0520 1.0522 1.0751
0.80097 1.0532 1.0535 1.0739
0.80107 1.0555 1.0565 1.0714
0.80117 1.0862 1.0863 1.1183
0.80127 0.9193 0.9196 0.8893
0.80137 1.0036 1.0045 0.9978
0.80147 1.0216 1.0219 1.0216
0.80157 1.0444 1.0441 0.9928
0.80167 1.0208 1.0225 0.9526
0.80177 1.0624 1.0632 0.9918
0.80187 1.0681 1.0693 0.9853
0.80197 1.0692 1.0703 0.9897
0.80207 1.0769 1.0766 1.0502
0.80217 1.0931 1.0920 1.0364
0.80227 1.1122 1.1102 1.0549
0.80237 1.1523 1.1503 1.2191
0.80246 1.1105 1.1113 1.0228
0.80256 1.1411 1.1392 1.1467
0.80266 1.1631 1.1604 1.1467
0.80276 1.1197 1.1200 1.1090
0.80286 1.2185 1.2154 1.3396
0.80296 1.0585 1.0589 1.0369
0.80306 1.1421 1.1415 1.1632
0.80316 1.0484 1.0505 1.0277
0.80326 1.1051 1.1042 1.0776
0.80336 1.0619 1.0627 0.9889
0.80346 1.0117 1.0145 0.8940
0.80356 1.0645 1.0633 1.2218
0.80366 1.1064 1.1042 1.2773
0.80376 1.0966 1.0937 1.2969
0.80386 1.1108 1.1085 1.3231
0.80396 1.0957 1.0946 1.3485
0.80406 1.1059 1.1030 1.2845
0.80415 1.0591 1.0580 1.1410
0.80425 1.0696 1.0679 1.2001
0.80435 1.0866 1.0868 1.2848
0.80445 1.0772 1.0763 1.1545
0.80455 1.0790 1.0788 1.2190
0.80465 1.1149 1.1134 1.2909
0.80475 0.9940 0.9930 1.0573
0.80485 1.1219 1.1200 1.2413
0.80495 1.0163 1.0153 1.1195
0.80505 1.0306 1.0288 1.1387
0.80515 1.1147 1.1133 1.2800
0.80525 1.0636 1.0621 1.1236
0.80535 1.1376 1.1371 1.2890
0.80545 1.0706 1.0709 1.0604
0.80555 1.0672 1.0675 1.1539
0.80565 1.0998 1.0986 1.1802
0.80574 1.0868 1.0852 1.0927
0.80584 1.1770 1.1758 1.4077
0.80594 1.1171 1.1173 1.1726
0.80604 1.1398 1.1409 1.3329
0.80614 1.1659 1.1636 1.1636
0.80624 1.2121 1.2107 1.4185
0.80634 1.1120 1.1134 1.2753
0.80644 0.9309 0.9308 0.7963
0.80654 1.0381 1.0378 1.0078
0.80664 1.0658 1.0646 1.0139
0.80674 1.0682 1.0678 0.9318
0.80684 1.0106 1.0105 0.8904
0.80694 1.1171 1.1164 1.2259
0.80704 1.0336 1.0331 1.0441
0.80714 1.0967 1.0974 1.1704
0.80724 1.0730 1.0723 1.0442
0.80733 1.0751 1.0746 0.9987
0.80743 1.0651 1.0651 1.0210
0.80753 1.0667 1.0662 1.0477
0.80763 1.0985 1.0978 1.1221
0.80773 0.9987 0.9991 1.0157
0.80783 1.0205 1.0226 1.0846
0.80793 0.9682 0.9702 1.0022
0.80803 1.0004 1.0034 1.0111
0.80813 1.0499 1.0516 1.0415
0.80823 1.0355 1.0372 1.0778
0.80833 0.9885 0.9883 0.9381
0.80843 1.1074 1.1059 1.3155
0.80853 1.0808 1.0801 1.1354
0.80863 1.0811 1.0797 1.2659
0.80873 1.0331 1.0357 1.0882
0.80883 1.0644 1.0658 1.1770
0.80893 1.0990 1.0981 1.2564
0.80902 1.1114 1.1121 1.2496
