"DataSource","Name","BasinName","ClassName","Mosaic","MosaicDateStart","MosaicDateEnd","ObservedArea","ObservedAreaWater","PercentObserved","PercentWater","EstimatedAreaWater","Threshold"
"Ducks Unlimited","Sutter Seasonal Wetland","Sutter","Seasonal Wetland","L8_valley_20130518to20130527_water.tif","2013-05-18","2013-05-27",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Sutter Semi-permanent Wetland","Sutter","Semi-permanent Wetland","L8_valley_20130518to20130527_water.tif","2013-05-18","2013-05-27",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Tulare Seasonal Wetland","Tulare","Seasonal Wetland","L8_valley_20130518to20130527_water.tif","2013-05-18","2013-05-27",58104900,4106700,100,7.06773439073125,4106700,0.07897201
"Ducks Unlimited","Tulare Semi-permanent Wetland","Tulare","Semi-permanent Wetland","L8_valley_20130518to20130527_water.tif","2013-05-18","2013-05-27",18285300,15225300,100,83.2652458532264,15225300,0.07897201
"Ducks Unlimited","Tulare Treated Wetland","Tulare","Treated Wetland","L8_valley_20130518to20130527_water.tif","2013-05-18","2013-05-27",6919200,2285550,100,33.0319979188345,2285550,0.07897201
"Ducks Unlimited","Yolo Rice","Yolo","Rice","L8_valley_20130518to20130527_water.tif","2013-05-18","2013-05-27",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Yolo Seasonal Wetland","Yolo","Seasonal Wetland","L8_valley_20130518to20130527_water.tif","2013-05-18","2013-05-27",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Yolo Semi-permanent Wetland","Yolo","Semi-permanent Wetland","L8_valley_20130518to20130527_water.tif","2013-05-18","2013-05-27",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Yolo Treated Wetland","Yolo","Treated Wetland","L8_valley_20130518to20130527_water.tif","2013-05-18","2013-05-27",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","American Rice","American","Rice","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",396418500,248896800,100,62.7863734916509,248896800,0.07897201
"Ducks Unlimited","American Seasonal Wetland","American","Seasonal Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",18936000,3170700,100,16.7442965779468,3170700,0.07897201
"Ducks Unlimited","American Semi-permanent Wetland","American","Semi-permanent Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",3985200,2892600,100,72.583559168925,2892600,0.07897201
"Ducks Unlimited","Butte Rice","Butte","Rice","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",596280600,444816900,100,74.5985866385725,444816900,0.07897201
"Ducks Unlimited","Butte Seasonal Wetland","Butte","Seasonal Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",133511400,10049400,100,7.52699769457889,10049400,0.07897201
"Ducks Unlimited","Butte Semi-permanent Wetland","Butte","Semi-permanent Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",3254400,1315800,100,40.4314159292035,1315800,0.07897201
"Ducks Unlimited","Butte Treated Wetland","Butte","Treated Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",246600,179100,100,72.6277372262774,179100,0.07897201
"Ducks Unlimited","Colusa Rice","Colusa","Rice","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",916321500,490482000,100,53.5272827277326,490482000,0.07897201
"Ducks Unlimited","Colusa Seasonal Wetland","Colusa","Seasonal Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",92562300,10826100,100,11.6960144680934,10826100,0.07897201
"Ducks Unlimited","Colusa Semi-permanent Wetland","Colusa","Semi-permanent Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",10671300,2857500,100,26.7774310533862,2857500,0.07897201
"Ducks Unlimited","Colusa Treated Wetland","Colusa","Treated Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",780300,500400,100,64.1291810841984,500400,0.07897201
"Ducks Unlimited","Delta Rice","Delta","Rice","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",13720500,3353850,88.0552186218449,24.4440800262381,3808803.21744834,0.07897201
"Ducks Unlimited","Delta Seasonal Wetland","Delta","Seasonal Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",32211900,2301300,97.9180345808711,7.14425414210276,2350230.99661926,0.07897201
"Ducks Unlimited","Delta Semi-permanent Wetland","Delta","Semi-permanent Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",9087300,6702300,96.8630084420568,73.7545805684857,6919359.73061305,0.07897201
"Ducks Unlimited","Delta Treated Wetland","Delta","Treated Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",2558700,1398600,100,54.660569820612,1398600,0.07897201
"Ducks Unlimited","San Joaquin Seasonal Wetland","San Joaquin","Seasonal Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",41904900,3108150,18.8380993995889,7.41715169347737,16499275.9304998,0.07897201
"Ducks Unlimited","San Joaquin Semi-permanent Wetland","San Joaquin","Semi-permanent Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",2101500,1140300,20.7242389278424,54.2612419700214,5502252.71948608,0.07897201
"Ducks Unlimited","San Joaquin Treated Wetland","San Joaquin","Treated Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",4739400,4185000,65.7346149045063,88.3023167489556,6366508.73528295,0.07897201
"Ducks Unlimited","Suisun Seasonal Wetland","Suisun","Seasonal Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",116351100,12230100,100,10.5113746238755,12230100,0.07897201
"Ducks Unlimited","Suisun Semi-permanent Wetland","Suisun","Semi-permanent Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",22231800,11506950,100,51.7589668852725,11506950,0.07897201
"Ducks Unlimited","Sutter Rice","Sutter","Rice","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",294323400,172880100,100,58.7381431445818,172880100,0.07897201
"Ducks Unlimited","Sutter Seasonal Wetland","Sutter","Seasonal Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",13332600,1644300,100,12.3329283110571,1644300,0.07897201
"Ducks Unlimited","Sutter Semi-permanent Wetland","Sutter","Semi-permanent Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",1268100,645300,100,50.8871540099361,645300,0.07897201
"Ducks Unlimited","Tulare Seasonal Wetland","Tulare","Seasonal Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",58104900,2710800,100,4.66535524542681,2710800,0.07897201
"Ducks Unlimited","Tulare Semi-permanent Wetland","Tulare","Semi-permanent Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",18285300,15083550,100,82.4900329773097,15083550,0.07897201
"Ducks Unlimited","Tulare Treated Wetland","Tulare","Treated Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",6919200,2286900,100,33.0515088449532,2286900,0.07897201
"Ducks Unlimited","Yolo Rice","Yolo","Rice","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",77770800,60750000,100,78.1141508123872,60750000,0.07897201
"Ducks Unlimited","Yolo Seasonal Wetland","Yolo","Seasonal Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",40587300,3120750,100,7.68898152870479,3120750,0.07897201
"Ducks Unlimited","Yolo Semi-permanent Wetland","Yolo","Semi-permanent Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",5116500,2973600,100,58.117854001759,2973600,0.07897201
"Ducks Unlimited","Yolo Treated Wetland","Yolo","Treated Wetland","L8_valley_20130527to20130604_water.tif","2013-05-27","2013-06-04",1860300,1354500,100,72.8108369617804,1354500,0.07897201
"Ducks Unlimited","American Rice","American","Rice","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",396418500,248896800,100,62.7863734916509,248896800,0.07897201
"Ducks Unlimited","American Seasonal Wetland","American","Seasonal Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",18936000,3170700,100,16.7442965779468,3170700,0.07897201
"Ducks Unlimited","American Semi-permanent Wetland","American","Semi-permanent Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",3985200,2892600,100,72.583559168925,2892600,0.07897201
"Ducks Unlimited","Butte Rice","Butte","Rice","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",596280600,444816900,100,74.5985866385725,444816900,0.07897201
"Ducks Unlimited","Butte Seasonal Wetland","Butte","Seasonal Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",133511400,10049400,100,7.52699769457889,10049400,0.07897201
"Ducks Unlimited","Butte Semi-permanent Wetland","Butte","Semi-permanent Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",3254400,1315800,100,40.4314159292035,1315800,0.07897201
"Ducks Unlimited","Butte Treated Wetland","Butte","Treated Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",246600,179100,100,72.6277372262774,179100,0.07897201
"Ducks Unlimited","Colusa Rice","Colusa","Rice","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",916321500,490482000,100,53.5272827277326,490482000,0.07897201
"Ducks Unlimited","Colusa Seasonal Wetland","Colusa","Seasonal Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",92562300,10826100,100,11.6960144680934,10826100,0.07897201
"Ducks Unlimited","Colusa Semi-permanent Wetland","Colusa","Semi-permanent Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",10671300,2857500,100,26.7774310533862,2857500,0.07897201
"Ducks Unlimited","Colusa Treated Wetland","Colusa","Treated Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",780300,500400,100,64.1291810841984,500400,0.07897201
"Ducks Unlimited","Delta Rice","Delta","Rice","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",15581700,3765750,100,24.1677737345733,3765750,0.07897201
"Ducks Unlimited","Delta Seasonal Wetland","Delta","Seasonal Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",32854500,2436450,99.8714160647844,7.41587910331918,2439586.9168607,0.07897201
"Ducks Unlimited","Delta Semi-permanent Wetland","Delta","Semi-permanent Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",9381600,6862500,100,73.1485034535687,6862500,0.07897201
"Ducks Unlimited","Delta Treated Wetland","Delta","Treated Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",2558700,1469250,100,57.4217376011256,1469250,0.07897201
"Ducks Unlimited","San Joaquin Seasonal Wetland","San Joaquin","Seasonal Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",222447600,8349300,100,3.7533783237041,8349300,0.07897201
"Ducks Unlimited","San Joaquin Semi-permanent Wetland","San Joaquin","Semi-permanent Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",10140300,5633550,100,55.5560486376143,5633550,0.07897201
"Ducks Unlimited","San Joaquin Treated Wetland","San Joaquin","Treated Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",7209900,6405750,100,88.8465859443265,6405750,0.07897201
"Ducks Unlimited","Suisun Seasonal Wetland","Suisun","Seasonal Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",116351100,12230100,100,10.5113746238755,12230100,0.07897201
"Ducks Unlimited","Suisun Semi-permanent Wetland","Suisun","Semi-permanent Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",22231800,11506950,100,51.7589668852725,11506950,0.07897201
"Ducks Unlimited","Sutter Rice","Sutter","Rice","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",294323400,172880100,100,58.7381431445818,172880100,0.07897201
"Ducks Unlimited","Sutter Seasonal Wetland","Sutter","Seasonal Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",13332600,1644300,100,12.3329283110571,1644300,0.07897201
"Ducks Unlimited","Sutter Semi-permanent Wetland","Sutter","Semi-permanent Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",1268100,645300,100,50.8871540099361,645300,0.07897201
"Ducks Unlimited","Tulare Seasonal Wetland","Tulare","Seasonal Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",58104900,2667150,100,4.59023249330091,2667150,0.07897201
"Ducks Unlimited","Tulare Semi-permanent Wetland","Tulare","Semi-permanent Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",18285300,15111000,100,82.6401535659792,15111000,0.07897201
"Ducks Unlimited","Tulare Treated Wetland","Tulare","Treated Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",6919200,2223000,100,32.1279916753382,2223000,0.07897201
"Ducks Unlimited","Yolo Rice","Yolo","Rice","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",77770800,60750000,100,78.1141508123872,60750000,0.07897201
"Ducks Unlimited","Yolo Seasonal Wetland","Yolo","Seasonal Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",40587300,3120750,100,7.68898152870479,3120750,0.07897201
"Ducks Unlimited","Yolo Semi-permanent Wetland","Yolo","Semi-permanent Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",5116500,2973600,100,58.117854001759,2973600,0.07897201
"Ducks Unlimited","Yolo Treated Wetland","Yolo","Treated Wetland","L8_valley_20130603to20130612_water.tif","2013-06-03","2013-06-12",1860300,1354500,100,72.8108369617804,1354500,0.07897201
"Ducks Unlimited","American Rice","American","Rice","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",396418500,67764600,100,17.0942072582385,67764600,0.07897201
"Ducks Unlimited","American Seasonal Wetland","American","Seasonal Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",18936000,2016900,100,10.6511406844106,2016900,0.07897201
"Ducks Unlimited","American Semi-permanent Wetland","American","Semi-permanent Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",3985200,2641500,100,66.2827461607949,2641500,0.07897201
"Ducks Unlimited","Butte Rice","Butte","Rice","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",596280600,94288500,100,15.8127733821962,94288500,0.07897201
"Ducks Unlimited","Butte Seasonal Wetland","Butte","Seasonal Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",133511400,7758000,100,5.81073975705445,7758000,0.07897201
"Ducks Unlimited","Butte Semi-permanent Wetland","Butte","Semi-permanent Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",3254400,1082700,100,33.2688053097345,1082700,0.07897201
"Ducks Unlimited","Butte Treated Wetland","Butte","Treated Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",246600,162900,100,66.0583941605839,162900,0.07897201
"Ducks Unlimited","Colusa Rice","Colusa","Rice","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",916321500,86832000,100,9.47615001939821,86832000,0.07897201
"Ducks Unlimited","Colusa Seasonal Wetland","Colusa","Seasonal Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",92562300,8317800,100,8.9861639133859,8317800,0.07897201
"Ducks Unlimited","Colusa Semi-permanent Wetland","Colusa","Semi-permanent Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",10670400,2721600,99.9915661634478,25.5060728744939,2721829.55465587,0.07897201
"Ducks Unlimited","Colusa Treated Wetland","Colusa","Treated Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",780300,507600,100,65.0519031141868,507600,0.07897201
"Ducks Unlimited","Delta Rice","Delta","Rice","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",15581700,3510600,100,22.5302759005757,3510600,0.07897201
"Ducks Unlimited","Delta Seasonal Wetland","Delta","Seasonal Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",32853600,1865400,99.8686802363756,5.67791657535247,1867852.85996055,0.07897201
"Ducks Unlimited","Delta Semi-permanent Wetland","Delta","Semi-permanent Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",9381600,6386400,100,68.0736761320031,6386400,0.07897201
"Ducks Unlimited","Delta Treated Wetland","Delta","Treated Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",2558700,822750,100,32.1550005862352,822750,0.07897201
"Ducks Unlimited","San Joaquin Seasonal Wetland","San Joaquin","Seasonal Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",222447600,8268750,100,3.71716754867214,8268750,0.07897201
"Ducks Unlimited","San Joaquin Semi-permanent Wetland","San Joaquin","Semi-permanent Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",10140300,5615100,100,55.374101357948,5615100,0.07897201
"Ducks Unlimited","San Joaquin Treated Wetland","San Joaquin","Treated Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",7209900,5956200,100,82.6114093121957,5956200,0.07897201
"Ducks Unlimited","Suisun Seasonal Wetland","Suisun","Seasonal Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",115468200,10109700,99.2411760610772,8.75539758998581,10187001.405322,0.07897201
"Ducks Unlimited","Suisun Semi-permanent Wetland","Suisun","Semi-permanent Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",22223700,10291500,99.9635657031819,46.3086704734135,10295251.0023083,0.07897201
"Ducks Unlimited","Sutter Rice","Sutter","Rice","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",294323400,46635300,100,15.8449175294931,46635300,0.07897201
"Ducks Unlimited","Sutter Seasonal Wetland","Sutter","Seasonal Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",13332600,2451600,100,18.3880113406237,2451600,0.07897201
"Ducks Unlimited","Sutter Semi-permanent Wetland","Sutter","Semi-permanent Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",1268100,558900,100,44.0738112136267,558900,0.07897201
"Ducks Unlimited","Tulare Seasonal Wetland","Tulare","Seasonal Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",58104900,2665800,100,4.58790910921454,2665800,0.07897201
"Ducks Unlimited","Tulare Semi-permanent Wetland","Tulare","Semi-permanent Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",18285300,15038100,100,82.2414726583649,15038100,0.07897201
"Ducks Unlimited","Tulare Treated Wetland","Tulare","Treated Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",6919200,2296800,100,33.1945889698231,2296800,0.07897201
"Ducks Unlimited","Yolo Rice","Yolo","Rice","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",77770800,34173900,100,43.9418136369949,34173900,0.07897201
"Ducks Unlimited","Yolo Seasonal Wetland","Yolo","Seasonal Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",40587300,1456650,100,3.58893052752955,1456650,0.07897201
"Ducks Unlimited","Yolo Semi-permanent Wetland","Yolo","Semi-permanent Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",5116500,2653650,100,51.8645558487247,2653650,0.07897201
"Ducks Unlimited","Yolo Treated Wetland","Yolo","Treated Wetland","L8_valley_20130612to20130620_water.tif","2013-06-12","2013-06-20",1860300,1177200,100,63.2801161103048,1177200,0.07897201
"Ducks Unlimited","American Rice","American","Rice","L8_valley_20130619to20130628_water.tif","2013-06-19","2013-06-28",396418500,67764600,100,17.0942072582385,67764600,0.07897201
"Ducks Unlimited","American Seasonal Wetland","American","Seasonal Wetland","L8_valley_20130619to20130628_water.tif","2013-06-19","2013-06-28",18936000,2016900,100,10.6511406844106,2016900,0.07897201
