"rank" "feature_density_pos" "weighted_feature_density_pos" "feature_density_zero" 
0.78438 1.1983 1.1983 1.1033
0.78448 1.0929 1.0929 0.9697
0.78457 1.1977 1.1977 1.0066
0.78467 1.0174 1.0174 1.0231
0.78477 0.8720 0.8720 0.8937
0.78487 0.8905 0.8905 0.9265
0.78497 0.8912 0.8912 0.9111
0.78507 0.8596 0.8596 0.8854
0.78517 0.8594 0.8594 0.8344
0.78527 1.0093 1.0093 1.0003
0.78537 0.9260 0.9260 0.8994
0.78547 1.0657 1.0657 1.0741
0.78557 1.0435 1.0435 0.9688
0.78567 1.0918 1.0918 1.0439
0.78577 1.0171 1.0171 0.9573
0.78587 1.0960 1.0960 1.0358
0.78597 1.0638 1.0638 1.0836
0.78607 1.1197 1.1197 1.0256
0.78617 1.1308 1.1308 0.9889
0.78626 1.0399 1.0399 0.9191
0.78636 1.1389 1.1389 0.9883
0.78646 1.0477 1.0477 0.9519
0.78656 1.1422 1.1422 0.9808
0.78666 1.2362 1.2362 1.0432
0.78676 1.0516 1.0516 0.9375
0.78686 1.1445 1.1445 1.0289
0.78696 1.1455 1.1455 0.9879
0.78706 1.2395 1.2395 1.0450
0.78716 1.1467 1.1467 1.0087
0.78726 1.1340 1.1340 1.0223
0.78736 1.1398 1.1398 0.9930
0.78746 1.1478 1.1478 0.9907
0.78756 1.1503 1.1503 1.0096
0.78766 1.0621 1.0621 0.9531
0.78776 1.1505 1.1505 0.9997
0.78785 1.1626 1.1626 0.9903
0.78795 1.1505 1.1505 0.9867
0.78805 1.1518 1.1518 0.9813
0.78815 1.1529 1.1529 1.0103
0.78825 1.2531 1.2531 1.0561
0.78835 1.1529 1.1529 1.0168
0.78845 1.1464 1.1464 1.0366
0.78855 1.1553 1.1553 1.0214
0.78865 1.1017 1.1017 1.1567
0.78875 1.1340 1.1340 1.0597
0.78885 1.1386 1.1386 0.9831
0.78895 1.1484 1.1484 1.0538
0.78905 1.1572 1.1572 1.0147
0.78915 1.1623 1.1623 0.9915
0.78925 1.2656 1.2656 1.0375
0.78935 1.1632 1.1632 1.0169
0.78944 1.1163 1.1163 1.0526
0.78954 1.0774 1.0774 0.9388
0.78964 1.1445 1.1445 0.9856
0.78974 1.1764 1.1764 1.0024
0.78984 1.2938 1.2938 1.0142
0.78994 1.1626 1.1626 1.0379
0.79004 0.9733 0.9733 0.9071
0.79014 0.9427 0.9427 0.9015
0.79024 1.1061 1.1061 1.0493
0.79034 1.0339 1.0339 0.9660
0.79044 1.1352 1.1352 1.0130
0.79054 1.1482 1.1482 1.0985
0.79064 1.1551 1.1551 1.0154
0.79074 1.1724 1.1724 0.9882
0.79084 1.1755 1.1755 1.0007
0.79094 1.1802 1.1802 1.0184
0.79104 1.1863 1.1863 1.0390
0.79113 1.1903 1.1903 1.0549
0.79123 1.3098 1.3098 1.0774
0.79133 1.0887 1.0887 0.9894
0.79143 0.8707 0.8707 0.8544
0.79153 0.8708 0.8708 0.9198
0.79163 1.0195 1.0195 0.9940
0.79173 1.0953 1.0953 1.0511
0.79183 1.0240 1.0240 0.9568
0.79193 1.1013 1.1013 1.0103
0.79203 1.1017 1.1017 1.0496
0.79213 1.1029 1.1029 1.0258
0.79223 1.1049 1.1049 1.0273
0.79233 1.1071 1.1071 1.0246
0.79243 1.0369 1.0369 0.9379
0.79253 1.1089 1.1089 0.9862
0.79263 1.1097 1.1097 0.9945
0.79272 1.0321 1.0321 0.9538
0.79282 1.1751 1.1751 1.1244
0.79292 1.1146 1.1146 1.0318
0.79302 1.0468 1.0468 0.9903
0.79312 1.1230 1.1230 1.0331
0.79322 1.1259 1.1259 1.0205
0.79332 1.0465 1.0465 0.9583
0.79342 1.1337 1.1337 1.0375
0.79352 1.2217 1.2217 1.0519
0.79362 1.1437 1.1437 1.0588
0.79372 1.1466 1.1466 0.9948
0.79382 1.1524 1.1524 1.0526
0.79392 1.1403 1.1403 1.0839
0.79402 1.1782 1.1782 1.0349
0.79412 1.1817 1.1817 0.9996
0.79422 1.2846 1.2846 1.0622
0.79431 1.1757 1.1757 0.9967
0.79441 1.1884 1.1884 1.0090
0.79451 1.1856 1.1856 1.0432
0.79461 1.2091 1.2091 1.0426
0.79471 1.2023 1.2023 1.0223
0.79481 1.2034 1.2034 1.0460
0.79491 1.1996 1.1996 1.0638
0.79501 1.3206 1.3206 1.0951
0.79511 1.2091 1.2091 1.0048
0.79521 0.8786 0.8786 0.8855
0.79531 0.8803 0.8803 0.9090
0.79541 0.8813 0.8813 0.8907
0.79551 0.9004 0.9004 0.9663
0.79561 0.8825 0.8825 0.8939
0.79571 0.8839 0.8839 0.9160
0.79581 0.8852 0.8852 0.8960
0.79591 0.8866 0.8866 0.9288
0.79600 0.9403 0.9403 0.9462
0.79610 1.0081 1.0081 1.0682
0.79620 1.0986 1.0986 1.0492
0.79630 1.1134 1.1134 1.0904
0.79640 1.1223 1.1223 1.0827
0.79650 1.1470 1.1470 1.0715
0.79660 1.1371 1.1371 1.0807
0.79670 1.1304 1.1304 1.0546
0.79680 1.1458 1.1458 1.0115
0.79690 1.1676 1.1676 1.1349
0.79700 1.2172 1.2172 1.0603
0.79710 1.0683 1.0683 1.0621
0.79720 1.1506 1.1506 1.0300
0.79730 1.2365 1.2365 1.0367
0.79740 1.2373 1.2373 1.0354
0.79750 1.1763 1.1763 1.0961
0.79759 1.0912 1.0912 0.9871
0.79769 1.2362 1.2362 1.0378
0.79779 1.1524 1.1524 1.0276
0.79789 1.1787 1.1787 1.0890
0.79799 1.2370 1.2370 1.0388
0.79809 1.1530 1.1530 1.0189
0.79819 1.1793 1.1793 1.1034
0.79829 1.2382 1.2382 1.0363
0.79839 1.1805 1.1805 0.9879
0.79849 1.2265 1.2265 1.0567
0.79859 1.2383 1.2383 1.0387
0.79869 1.2403 1.2403 1.0429
0.79879 1.2413 1.2413 1.0412
0.79889 1.2433 1.2433 1.0423
0.79899 1.2425 1.2425 1.0412
0.79909 1.2355 1.2355 1.0624
0.79919 1.2425 1.2425 1.0415
0.79928 1.2436 1.2436 1.0424
0.79938 1.2428 1.2428 1.0415
0.79948 1.2434 1.2434 1.0421
0.79958 1.2434 1.2434 1.0426
0.79968 1.2433 1.2433 1.0427
0.79978 1.2443 1.2443 1.0441
0.79988 1.2472 1.2472 1.0474
0.79998 1.2487 1.2487 1.0493
0.80008 1.2482 1.2482 1.0475
0.80018 1.2490 1.2490 1.0472
0.80028 1.2501 1.2501 1.0514
0.80038 1.2521 1.2521 1.0520
0.80048 1.1593 1.1593 1.0003
0.80058 1.2591 1.2591 1.0834
0.80068 1.1398 1.1398 1.0336
0.80078 1.1590 1.1590 1.0550
0.80087 1.2527 1.2527 1.0776
0.80097 1.1566 1.1566 1.0739
0.80107 1.1677 1.1677 1.0217
0.80117 1.1413 1.1413 0.9921
0.80127 1.1648 1.1648 1.0076
0.80137 1.1580 1.1580 1.0184
0.80147 1.1812 1.1812 1.0154
0.80157 1.2857 1.2857 1.0728
0.80167 1.1752 1.1752 1.0391
0.80177 0.9904 0.9904 0.9415
0.80187 1.1458 1.1458 1.0313
0.80197 1.1205 1.1205 1.1100
0.80207 1.1659 1.1659 1.0013
0.80217 1.1439 1.1439 1.0273
0.80227 1.0399 1.0399 0.9198
0.80237 1.2491 1.2491 1.0394
0.80246 1.1767 1.1767 0.9862
0.80256 1.1737 1.1737 1.0057
0.80266 1.1187 1.1187 1.0570
0.80276 1.2032 1.2032 1.0711
0.80286 1.1888 1.1888 1.0019
0.80296 1.1960 1.1960 0.9985
0.80306 1.1854 1.1854 1.0115
0.80316 0.9771 0.9771 0.9405
0.80326 0.8690 0.8690 0.9117
0.80336 0.8923 0.8923 0.9769
0.80346 0.9469 0.9469 1.0151
0.80356 1.1857 1.1857 1.0544
0.80366 1.1133 1.1133 1.0016
0.80376 1.0561 1.0561 1.0457
0.80386 1.2002 1.2002 1.0547
0.80396 1.1810 1.1810 1.1317
0.80406 1.2214 1.2214 1.0523
0.80415 1.1605 1.1605 1.1181
0.80425 1.1488 1.1488 1.1069
0.80435 1.2464 1.2464 1.0965
0.80445 1.2651 1.2651 1.0814
0.80455 1.2010 1.2010 1.1240
0.80465 1.2851 1.2851 1.0781
0.80475 1.2827 1.2827 1.0426
0.80485 1.1824 1.1824 1.0499
0.80495 1.2125 1.2125 1.1340
0.80505 1.1896 1.1896 1.0621
0.80515 1.0797 1.0797 0.9858
0.80525 1.3064 1.3064 1.0652
0.80535 1.1926 1.1926 1.0561
0.80545 1.1089 1.1089 1.0432
0.80555 1.2083 1.2083 1.0151
0.80565 1.0910 1.0910 0.9960
0.80574 1.0127 1.0127 1.0646
0.80584 0.8771 0.8771 0.8789
0.80594 0.8718 0.8718 0.8367
0.80604 0.8728 0.8728 0.9384
0.80614 0.9064 0.9064 1.0075
0.80624 0.8820 0.8820 0.8545
0.80634 0.9439 0.9439 0.9271
0.80644 0.9859 0.9859 1.0255
0.80654 1.0910 1.0910 0.9850
0.80664 1.0190 1.0190 0.9131
0.80674 1.0297 1.0297 0.9523
0.80684 1.0653 1.0653 0.9666
0.80694 1.1311 1.1311 0.9879
0.80704 1.0747 1.0747 0.9624
0.80714 1.0490 1.0490 0.9549
0.80724 1.1386 1.1386 0.9907
0.80733 1.1311 1.1311 0.9979
0.80743 1.1740 1.1740 1.0720
0.80753 1.1424 1.1424 1.0387
0.80763 1.0483 1.0483 0.9264
0.80773 1.1428 1.1428 0.9769
0.80783 1.0811 1.0811 1.0358
0.80793 1.1431 1.1431 0.9667
0.80803 1.2395 1.2395 1.0312
0.80813 1.0814 1.0814 1.0030
0.80823 1.1447 1.1447 0.9798
0.80833 1.1451 1.1451 0.9726
0.80843 1.0756 1.0756 1.0487
0.80853 1.2292 1.2292 1.0885
0.80863 1.0600 1.0600 0.9406
0.80873 1.1563 1.1563 0.9892
0.80883 1.0902 1.0902 1.0968
0.80893 1.1425 1.1425 1.0424
0.80902 1.0917 1.0917 1.0559
0.80912 1.2935 1.2935 1.0615
0.80922 1.1593 1.1593 0.9885
0.80932 1.1545 1.1545 1.0349
0.80942 1.1915 1.1915 1.1142
0.80952 1.1716 1.1716 1.0777
0.80962 1.1175 1.1175 1.0589
0.80972 1.0501 1.0501 0.9901
0.80982 1.0189 1.0189 1.0184
0.80992 1.1393 1.1393 1.0234
0.81002 1.2419 1.2419 1.0462
0.81012 1.1517 1.1517 1.0222
0.81022 1.1576 1.1576 1.0100
0.81032 1.1656 1.1656 1.0369
0.81042 1.1581 1.1581 1.0319
0.81052 1.1739 1.1739 1.0237
0.81061 1.2822 1.2822 1.0541
0.81071 1.1784 1.1784 0.9862
0.81081 1.1896 1.1896 1.0493
0.81091 1.1900 1.1900 1.0216
0.81101 1.1941 1.1941 1.0147
0.81111 1.1905 1.1905 1.0517
0.81121 1.2992 1.2992 1.1336
0.81131 1.1888 1.1888 0.9981
0.81141 1.3095 1.3095 1.0466
0.81151 1.2966 1.2966 1.0778
0.81161 1.0878 1.0878 0.9861
0.81171 1.1959 1.1959 0.9697
0.81181 1.2187 1.2187 1.0199
0.81191 0.8802 0.8802 0.9057
0.81201 0.9477 0.9477 0.9180
0.81211 1.0238 1.0238 0.9385
0.81220 1.1046 1.1046 0.9973
0.81230 1.1065 1.1065 1.0034
0.81240 1.1064 1.1064 1.0237
0.81250 1.0285 1.0285 0.9715
0.81260 1.1106 1.1106 0.9913
0.81270 1.1140 1.1140 1.0058
0.81280 1.1148 1.1148 1.0156
0.81290 1.1165 1.1165 1.0301
0.81300 1.1189 1.1189 1.0130
0.81310 1.1223 1.1223 1.0346
0.81320 1.1270 1.1270 1.0321
0.81330 1.1320 1.1320 0.9801
0.81340 1.1374 1.1374 1.0082
0.81350 1.0528 1.0528 0.9711
0.81360 1.1504 1.1504 0.9841
0.81370 1.1677 1.1677 0.9798
0.81380 1.1821 1.1821 0.9781
0.81389 1.1821 1.1821 0.9912
0.81399 1.1867 1.1867 0.9867
0.81409 1.1936 1.1936 1.0301
0.81419 1.1860 1.1860 0.9996
0.81429 1.1924 1.1924 0.9990
0.81439 1.1900 1.1900 0.9898
0.81449 1.1924 1.1924 0.9924
0.81459 1.2044 1.2044 0.9682
0.81469 1.0937 1.0937 0.9480
0.81479 1.2013 1.2013 1.0214
0.81489 1.1038 1.1038 0.9343
0.81499 1.3177 1.3177 1.0345
0.81509 0.9832 0.9832 0.9442
0.81519 0.8720 0.8720 0.8392
0.81529 0.8731 0.8731 0.8433
0.81539 0.8834 0.8834 0.8999
0.81548 0.8746 0.8746 0.8805
0.81558 0.8747 0.8747 0.9083
0.81568 0.9505 0.9505 0.9738
0.81578 1.1031 1.1031 1.0309
0.81588 1.1362 1.1362 1.0300
0.81598 1.0414 1.0414 1.0204
0.81608 1.2128 1.2128 1.1488
0.81618 1.0483 1.0483 0.9672
0.81628 1.0490 1.0490 0.9544
0.81638 1.1374 1.1374 1.0031
0.81648 1.1428 1.1428 1.0202
0.81658 1.1395 1.1395 1.0169
0.81668 1.1499 1.1499 0.9816
0.81678 1.0600 1.0600 0.9978
0.81688 1.2371 1.2371 1.0357
0.81698 1.0600 1.0600 0.9684
0.81708 1.1472 1.1472 0.9948
0.81717 1.1377 1.1377 1.0055
0.81727 1.1511 1.1511 1.0213
0.81737 1.0753 1.0753 0.9822
0.81747 1.1521 1.1521 0.9924
0.81757 1.1517 1.1517 0.9913
0.81767 1.1528 1.1528 1.0178
0.81777 1.1521 1.1521 1.0136
0.81787 1.1543 1.1543 1.0141
0.81797 1.1536 1.1536 1.0133
0.81807 1.1546 1.1546 1.0147
0.81817 1.1536 1.1536 0.9984
0.81827 1.1548 1.1548 1.0106
0.81837 1.1556 1.1556 0.9798
0.81847 1.0852 1.0852 1.0493
0.81857 1.1538 1.1538 0.9904
0.81867 1.1617 1.1617 1.0315
0.81876 1.1526 1.1526 1.0517
0.81886 1.0798 1.0798 1.0360
0.81896 1.0514 1.0514 1.0067
0.81906 1.2286 1.2286 1.1383
0.81916 1.0892 1.0892 1.0730
0.81926 1.2184 1.2184 1.0946
0.81936 1.1401 1.1401 1.0258
0.81946 1.0761 1.0761 1.0796
0.81956 1.2509 1.2509 1.1164
0.81966 1.1611 1.1611 1.0423
0.81976 1.1149 1.1149 1.0676
0.81986 1.2804 1.2804 1.0540
0.81996 1.1936 1.1936 1.0144
0.82006 1.1799 1.1799 1.0406
0.82016 1.3008 1.3008 1.0439
0.82026 1.2260 1.2260 1.0064
0.82035 1.1977 1.1977 1.0271
0.82045 1.2253 1.2253 1.0936
0.82055 1.2932 1.2932 1.0727
0.82065 1.2248 1.2248 1.0988
0.82075 1.1791 1.1791 1.0671
0.82085 1.2166 1.2166 1.1227
0.82095 1.2104 1.2104 1.1172
0.82105 1.2960 1.2960 1.0453
0.82115 1.2956 1.2956 1.0451
0.82125 1.2410 1.2410 1.0201
0.82135 1.1920 1.1920 1.0664
0.82145 1.3166 1.3166 1.1042
0.82155 1.1924 1.1924 1.1069
0.82165 0.9879 0.9879 1.0225
0.82175 1.1584 1.1584 1.1136
0.82185 1.1990 1.1990 1.0636
0.82195 1.2016 1.2016 1.0651
0.82204 1.2074 1.2074 1.0626
0.82214 1.2299 1.2299 1.0481
0.82224 1.2409 1.2409 1.0700
0.82234 1.2645 1.2645 1.1656
0.82244 1.2675 1.2675 1.0456
0.82254 1.2722 1.2722 1.0838
0.82264 1.2915 1.2915 1.0439
0.82274 1.2950 1.2950 1.0831
0.82284 1.2998 1.2998 1.0330
0.82294 1.2501 1.2501 1.1198
0.82304 1.3019 1.3019 1.0880
0.82314 1.3182 1.3182 1.0384
0.82324 1.2269 1.2269 1.0805
0.82334 1.2046 1.2046 0.9667
0.82344 1.3239 1.3239 1.0973
0.82354 0.8548 0.8548 0.8129
0.82363 0.8616 0.8616 0.8725
0.82373 0.8861 0.8861 0.9466
0.82383 0.8649 0.8649 0.8728
0.82393 0.8656 0.8656 0.8339
0.82403 0.8682 0.8682 0.8274
0.82413 0.9273 0.9273 0.9430
0.82423 0.9450 0.9450 0.9174
0.82433 1.1099 1.1099 1.0232
0.82443 1.0684 1.0684 1.0763
0.82453 1.1349 1.1349 1.0643
0.82463 1.1455 1.1455 1.0654
0.82473 1.1482 1.1482 1.0073
0.82483 1.1507 1.1507 1.0553
0.82493 1.1542 1.1542 1.0627
0.82503 1.0862 1.0862 1.0734
0.82513 1.2488 1.2488 1.0654
0.82522 1.1554 1.1554 1.0127
0.82532 1.1564 1.1564 1.0153
0.82542 1.1800 1.1800 1.0604
0.82552 1.2497 1.2497 1.0664
0.82562 1.2509 1.2509 1.0345
0.82572 1.1579 1.1579 0.9904
0.82582 1.2560 1.2560 1.1132
0.82592 1.2536 1.2536 1.0519
0.82602 1.2605 1.2605 1.1013
0.82612 1.1908 1.1908 1.2214
0.82622 1.2738 1.2738 1.0895
0.82632 1.2674 1.2674 1.1533
0.82642 1.1632 1.1632 1.0454
0.82652 1.1688 1.1688 1.0871
0.82662 1.1456 1.1456 0.9822
0.82672 1.0582 1.0582 0.9026
0.82682 1.1453 1.1453 1.0154
0.82691 1.2397 1.2397 1.1538
0.82701 1.1612 1.1612 0.9781
0.82711 1.1733 1.1733 1.0207
0.82721 1.0942 1.0942 1.0855
0.82731 1.1746 1.1746 1.0358
0.82741 1.0739 1.0739 0.9417
0.82751 1.1724 1.1724 1.0009
0.82761 1.1891 1.1891 1.0598
0.82771 1.3124 1.3124 1.1121
0.82781 1.1225 1.1225 1.0381
0.82791 1.2008 1.2008 1.0343
0.82801 1.2100 1.2100 1.0036
0.82811 1.1074 1.1074 1.0850
0.82821 0.9053 0.9053 0.9900
0.82831 0.8776 0.8776 0.8184
0.82841 0.9029 0.9029 0.9105
0.82850 0.9475 0.9475 0.8779
0.82860 1.1148 1.1148 1.0310
0.82870 1.1356 1.1356 0.9832
0.82880 1.0334 1.0334 1.0042
0.82890 1.1194 1.1194 0.9928
0.82900 1.0709 1.0709 0.9456
0.82910 1.1248 1.1248 1.0088
0.82920 1.1287 1.1287 1.0348
0.82930 1.1399 1.1399 1.0183
0.82940 1.1548 1.1548 1.0249
0.82950 1.1778 1.1778 0.9825
0.82960 1.2115 1.2115 1.0889
0.82970 1.1879 1.1879 0.9612
0.82980 1.0829 1.0829 0.9180
0.82990 1.1890 1.1890 1.0144
0.83000 1.1914 1.1914 1.0241
0.83009 1.3104 1.3104 1.0358
0.83019 1.1243 1.1243 1.0886
0.83029 1.1954 1.1954 1.0357
0.83039 1.2034 1.2034 1.0240
0.83049 1.1978 1.1978 0.9739
0.83059 1.3116 1.3116 1.0576
0.83069 1.0962 1.0962 1.0003
0.83079 1.2064 1.2064 1.0193
0.83089 1.3232 1.3232 1.0466
0.83099 1.2085 1.2085 1.0662
0.83109 1.2055 1.2055 1.0408
0.83119 0.9934 0.9934 0.9429
0.83129 0.8869 0.8869 0.8944
0.83139 0.8891 0.8891 0.9180
0.83149 0.8796 0.8796 0.8803
0.83159 1.0199 1.0199 0.9264
0.83169 1.0387 1.0387 0.9447
0.83178 1.1278 1.1278 1.0231
0.83188 1.1312 1.1312 1.0040
0.83198 1.0471 1.0471 0.9711
0.83208 1.1410 1.1410 0.9796
0.83218 1.1433 1.1433 1.1018
0.83228 1.1474 1.1474 0.9801
0.83238 1.0568 1.0568 0.9675
0.83248 1.1505 1.1505 1.0277
0.83258 1.1537 1.1537 1.0186
0.83268 1.1565 1.1565 1.0120
0.83278 1.1594 1.1594 0.9867
0.83288 1.1602 1.1602 1.0330
0.83298 1.0706 1.0706 0.9381
0.83308 1.1646 1.1646 1.0238
0.83318 1.1654 1.1654 0.9966
0.83328 1.1647 1.1647 0.9976
0.83337 1.1656 1.1656 0.9964
0.83347 1.1655 1.1655 0.9952
0.83357 1.1755 1.1755 1.0373
0.83367 1.0752 1.0752 0.9643
0.83377 1.1377 1.1377 1.0831
0.83387 1.1420 1.1420 0.9978
0.83397 1.1629 1.1629 1.0619
0.83407 1.1809 1.1809 1.0865
0.83417 1.0725 1.0725 1.0670
0.83427 1.1692 1.1692 1.1108
0.83437 1.2797 1.2797 1.1323
0.83447 1.1830 1.1830 1.0466
0.83457 1.1927 1.1927 1.0091
0.83467 1.0928 1.0928 1.0712
0.83477 1.2792 1.2792 1.0799
0.83487 1.1659 1.1659 1.0342
0.83496 1.3028 1.3028 1.0601
0.83506 1.0874 1.0874 0.9960
0.83516 1.3038 1.3038 1.0809
0.83526 1.1867 1.1867 0.9964
0.83536 1.3179 1.3179 1.0327
0.83546 1.2007 1.2007 0.9871
0.83556 1.2085 1.2085 1.0141
0.83566 1.2152 1.2152 0.9765
0.83576 1.1932 1.1932 1.1060
0.83586 1.0875 1.0875 1.0088
0.83596 1.3200 1.3200 1.1216
0.83606 1.1706 1.1706 1.1509
0.83616 0.9769 0.9769 0.9898
0.83626 0.8784 0.8784 0.8903
0.83636 0.8802 0.8802 0.9195
0.83646 0.8933 0.8933 0.9718
0.83656 0.9619 0.9619 0.9261
0.83665 1.1243 1.1243 1.0174
0.83675 1.1264 1.1264 1.0295
0.83685 1.1261 1.1261 1.0318
0.83695 1.1283 1.1283 1.0300
0.83705 1.1378 1.1378 1.0759
0.83715 1.1490 1.1490 1.0159
0.83725 1.1534 1.1534 1.0036
0.83735 1.1617 1.1617 1.0057
0.83745 1.0882 1.0882 1.0228
0.83755 1.1878 1.1878 1.0094
0.83765 1.1873 1.1873 1.0366
0.83775 1.1891 1.1891 1.0408
0.83785 1.2166 1.2166 1.1030
0.83795 1.2041 1.2041 1.0357
0.83805 1.2073 1.2073 1.0571
0.83815 1.2248 1.2248 1.0207
0.83824 1.2095 1.2095 1.0553
0.83834 1.2088 1.2088 1.0891
0.83844 1.2274 1.2274 1.0193
0.83854 1.3412 1.3412 1.0442
0.83864 1.2259 1.2259 1.0025
0.83874 1.3389 1.3389 1.0847
0.83884 0.8855 0.8855 0.8704
0.83894 0.9114 0.9114 0.9909
0.83904 0.8877 0.8877 0.8701
0.83914 0.9144 0.9144 1.0235
0.83924 0.8919 0.8919 0.9042
0.83934 0.9787 0.9787 0.9634
0.83944 1.0372 1.0372 0.9985
0.83954 1.0562 1.0562 0.9853
0.83964 1.0829 1.0829 1.0046
0.83974 1.0633 1.0633 1.0502
0.83983 1.1777 1.1777 1.0715
0.83993 1.1560 1.1560 1.0743
0.84003 1.1611 1.1611 1.0277
0.84013 1.1832 1.1832 1.0634
0.84023 1.1698 1.1698 1.0240
0.84033 1.1731 1.1731 1.0208
0.84043 1.2076 1.2076 1.0132
0.84053 1.2001 1.2001 1.1127
0.84063 1.1723 1.1723 1.0012
0.84073 1.2674 1.2674 1.0588
0.84083 1.2095 1.2095 1.1654
0.84093 1.2878 1.2878 1.0782
0.84103 1.2346 1.2346 1.1396
0.84113 1.2319 1.2319 1.1057
0.84123 1.2719 1.2719 1.1017
0.84133 1.2086 1.2086 1.1047
0.84143 1.2152 1.2152 1.1541
0.84152 1.2795 1.2795 1.0609
0.84162 1.1851 1.1851 1.1584
0.84172 1.2413 1.2413 1.0616
0.84182 1.2397 1.2397 1.1463
0.84192 1.2139 1.2139 1.1029
0.84202 1.2770 1.2770 1.0674
0.84212 1.2981 1.2981 1.0927
0.84222 1.2770 1.2770 1.1709
0.84232 1.2528 1.2528 1.1200
0.84242 1.3023 1.3023 1.0862
0.84252 1.3211 1.3211 1.0531
0.84262 1.3138 1.3138 1.0403
0.84272 1.3158 1.3158 1.0462
0.84282 1.3388 1.3388 1.0331
0.84292 1.3380 1.3380 1.1358
0.84302 1.3344 1.3344 1.0405
0.84311 1.2451 1.2451 1.0902
0.84321 0.8578 0.8578 0.7812
0.84331 0.8657 0.8657 0.8482
0.84341 0.8694 0.8694 0.9157
0.84351 1.1223 1.1223 1.0139
0.84361 1.0408 1.0408 0.9456
0.84371 1.1257 1.1257 0.9924
0.84381 1.1278 1.1278 1.0469
0.84391 1.0682 1.0682 1.1091
0.84401 1.1395 1.1395 1.0043
0.84411 1.1493 1.1493 1.0667
0.84421 1.1558 1.1558 0.9784
0.84431 1.2531 1.2531 1.0976
0.84441 1.2846 1.2846 1.0589
0.84451 1.3116 1.3116 1.0537
0.84461 1.1169 1.1169 1.0156
0.84471 1.3191 1.3191 1.0427
0.84480 1.3201 1.3201 1.0727
0.84490 1.2181 1.2181 1.0321
0.84500 1.3305 1.3305 1.0844
0.84510 1.2298 1.2298 1.0877
0.84520 1.2543 1.2543 1.0793
0.84530 0.9994 0.9994 0.9363
0.84540 0.8835 0.8835 0.8564
0.84550 1.1224 1.1224 1.0168
0.84560 1.2115 1.2115 1.0534
0.84570 1.0781 1.0781 0.9930
0.84580 1.1453 1.1453 1.0147
0.84590 1.2254 1.2254 1.1018
0.84600 1.1618 1.1618 0.9976
0.84610 1.0689 1.0689 0.9327
0.84620 1.1645 1.1645 0.9913
0.84630 1.2641 1.2641 1.0583
0.84639 1.1651 1.1651 0.9913
0.84649 1.1043 1.1043 1.0492
0.84659 1.1660 1.1660 0.9831
0.84669 1.2831 1.2831 1.0471
0.84679 1.1687 1.1687 0.9775
0.84689 1.0725 1.0725 0.9675
0.84699 1.1707 1.1707 1.0063
0.84709 1.1093 1.1093 1.0463
0.84719 1.2743 1.2743 1.0408
0.84729 1.1744 1.1744 0.9838
0.84739 1.0797 1.0797 0.9717
0.84749 1.1744 1.1744 1.1047
0.84759 1.1854 1.1854 1.0701
0.84769 1.2269 1.2269 1.2122
0.84779 1.1718 1.1718 1.0429
0.84789 1.1491 1.1491 1.0766
0.84798 1.1682 1.1682 1.0378
0.84808 1.2797 1.2797 1.0955
0.84818 1.0208 1.0208 0.8716
0.84828 1.1371 1.1371 1.0994
0.84838 1.1196 1.1196 1.0024
0.84848 1.1212 1.1212 1.0502
0.84858 1.1649 1.1649 0.9993
0.84868 1.1440 1.1440 1.0870
0.84878 1.1791 1.1791 1.1047
0.84888 1.1250 1.1250 1.0087
0.84898 1.2017 1.2017 1.0438
0.84908 1.2993 1.2993 1.0779
0.84918 1.1272 1.1272 0.9528
0.84928 1.3052 1.3052 1.0315
0.84938 1.2118 1.2118 1.0045
0.84948 1.3146 1.3146 1.1458
0.84958 1.1434 1.1434 1.0852
0.84967 1.2128 1.2128 1.0112
0.84977 1.3413 1.3413 1.0730
0.84987 1.0979 1.0979 0.9760
0.84997 1.3430 1.3430 1.0448
0.85007 1.2196 1.2196 0.9799
0.85017 1.2398 1.2398 1.0505
0.85027 0.8844 0.8844 0.8772
0.85037 0.8907 0.8907 0.9736
0.85047 0.8763 0.8763 0.8152
0.85057 0.9314 0.9314 0.9801
0.85067 0.8727 0.8727 0.8908
0.85077 1.1283 1.1283 1.0052
0.85087 1.0450 1.0450 0.9609
0.85097 1.1313 1.1313 1.0015
0.85107 1.1348 1.1348 1.0022
0.85117 1.1434 1.1434 1.0372
0.85126 1.1210 1.1210 1.1015
0.85136 1.1571 1.1571 0.9982
0.85146 1.1785 1.1785 1.0547
0.85156 1.1935 1.1935 0.9892
0.85166 1.1938 1.1938 1.0382
0.85176 1.1987 1.1987 0.9892
0.85186 1.1981 1.1981 1.0240
0.85196 1.2112 1.2112 0.9865
0.85206 1.3263 1.3263 1.0439
0.85216 1.2179 1.2179 1.0213
0.85226 1.2173 1.2173 1.0148
0.85236 1.2235 1.2235 1.0799
0.85246 1.3444 1.3444 1.1550
0.85256 1.2289 1.2289 1.0486
0.85266 1.2338 1.2338 1.0241
0.85276 1.1122 1.1122 0.9844
0.85285 0.8795 0.8795 0.8913
0.85295 0.8806 0.8806 0.8820
0.85305 1.1253 1.1253 1.0477
0.85315 1.0576 1.0576 0.9795
0.85325 1.1476 1.1476 1.1296
0.85335 1.1505 1.1505 1.0561
0.85345 1.1530 1.1530 1.0058
0.85355 1.1551 1.1551 1.0321
0.85365 1.0672 1.0672 0.9630
